essay_id,prompted_trait,prompted_level,score_cEXT,score_cNEU,score_cAGR,score_cCON,score_cOPN
B_NEUTRAL_083,,NEUTRAL,0.8250605,0.37530345,0.5577518,0.6089049,0.7120557
B_NEUTRAL_090,,NEUTRAL,0.5383714,0.6634298,0.80320925,0.43792996,0.68060136
B_NEUTRAL_084,,NEUTRAL,0.65930295,0.79687846,0.7468317,0.44511944,0.452622
B_NEUTRAL_085,,NEUTRAL,0.8176265,0.37968016,0.7884497,0.59778166,0.6514602
B_NEUTRAL_086,,NEUTRAL,0.69838965,0.7139851,0.45474175,0.61161137,0.61939335
B_NEUTRAL_087,,NEUTRAL,0.8272576,0.19061854,0.5862817,0.69920486,0.79516035
B_NEUTRAL_088,,NEUTRAL,0.7363718,0.50860775,0.52437204,0.40085042,0.50974655
B_NEUTRAL_089,,NEUTRAL,0.65288943,0.73012286,0.57636726,0.43396735,0.38460734
B_NEUTRAL_093,,NEUTRAL,0.8504535,0.6271208,0.8259794,0.86453915,0.6004879
B_NEUTRAL_091,,NEUTRAL,0.89960116,0.5169553,0.88913345,0.699297,0.51600844
B_NEUTRAL_092,,NEUTRAL,0.7851313,0.5636066,0.64978945,0.6176362,0.2705603
B_NEUTRAL_094,,NEUTRAL,0.6937821,0.5916852,0.6441752,0.5077091,0.6738588
B_NEUTRAL_095,,NEUTRAL,0.6211836,0.71262044,0.59872067,0.56572616,0.5736415
B_NEUTRAL_096,,NEUTRAL,0.93276757,0.33526468,0.8120396,0.43141156,0.9639469
B_NEUTRAL_097,,NEUTRAL,0.64753246,0.43448335,0.52983624,0.4970585,0.7287848
B_NEUTRAL_098,,NEUTRAL,0.7374169,0.11951687,0.93575054,0.6178412,0.88055295
B_NEUTRAL_099,,NEUTRAL,0.6064748,0.83664894,0.68681836,0.4214311,0.6771841
B_NEUTRAL_100,,NEUTRAL,0.7495826,0.44737577,0.79913366,0.5330516,0.4441421
B_NEUTRAL_101,,NEUTRAL,0.69871086,0.4310551,0.66145897,0.4085397,0.51010656
B_NEUTRAL_102,,NEUTRAL,0.39593223,0.6682786,0.7833656,0.36822566,0.7445336
B_NEUTRAL_103,,NEUTRAL,0.74418736,0.580215,0.7386503,0.5081612,0.7634863
B_NEUTRAL_106,,NEUTRAL,0.69569904,0.63794595,0.55738413,0.57916945,0.668977
B_NEUTRAL_104,,NEUTRAL,0.9407245,0.26373076,0.96109223,0.61754924,0.70239073
B_NEUTRAL_105,,NEUTRAL,0.910089,0.4844114,0.85794026,0.66036505,0.7777697
B_NEUTRAL_107,,NEUTRAL,0.64163315,0.46851617,0.46456185,0.53612304,0.6852326
B_NEUTRAL_108,,NEUTRAL,0.9067644,0.2792283,0.86585176,0.5063267,0.7803371
B_NEUTRAL_111,,NEUTRAL,0.760254,0.4016036,0.84194094,0.2662122,0.8478686
B_NEUTRAL_109,,NEUTRAL,0.71801555,0.50580573,0.7811357,0.3350828,0.8176636
B_NEUTRAL_112,,NEUTRAL,0.6278042,0.37238732,0.81348336,0.48812377,0.43055138
B_NEUTRAL_113,,NEUTRAL,0.8445161,0.74858403,0.6665007,0.36245432,0.5869146
B_NEUTRAL_110,,NEUTRAL,0.5372308,0.25248742,0.60123736,0.8252072,0.62729776
B_NEUTRAL_114,,NEUTRAL,0.5977725,0.24818431,0.58712095,0.61418885,0.6443162
B_NEUTRAL_115,,NEUTRAL,0.82776296,0.4423101,0.69142735,0.4656845,0.8324796
B_NEUTRAL_116,,NEUTRAL,0.7203831,0.43996432,0.7830419,0.64684826,0.23695816
B_NEUTRAL_117,,NEUTRAL,0.80586433,0.38457328,0.61600715,0.50238883,0.57231027
B_NEUTRAL_120,,NEUTRAL,0.77874684,0.5455447,0.48559478,0.49135092,0.86290556
B_NEUTRAL_118,,NEUTRAL,0.8795205,0.4048152,0.84875286,0.46089217,0.87393004
B_NEUTRAL_119,,NEUTRAL,0.73452246,0.42692885,0.6357411,0.41035032,0.7069428
B_NEUTRAL_121,,NEUTRAL,0.52955323,0.3561847,0.61492467,0.40189418,0.37865502
B_NEUTRAL_122,,NEUTRAL,0.8196317,0.5800837,0.80583555,0.41809317,0.5727398
B_NEUTRAL_123,,NEUTRAL,0.7895061,0.66266936,0.8627175,0.47750178,0.645968
B_NEUTRAL_124,,NEUTRAL,0.5844791,0.6848187,0.6905463,0.8457906,0.24420378
B_NEUTRAL_125,,NEUTRAL,0.9042577,0.20117377,0.69010776,0.44488403,0.90060025
B_NEUTRAL_126,,NEUTRAL,0.65770996,0.23923656,0.4614707,0.7902964,0.7001522
B_NEUTRAL_127,,NEUTRAL,0.75050247,0.6683287,0.5627068,0.6400651,0.4598855
B_NEUTRAL_128,,NEUTRAL,0.903419,0.20149603,0.7241903,0.76069844,0.7291507
B_NEUTRAL_129,,NEUTRAL,0.40345845,0.80184627,0.6663791,0.36957848,0.733907
B_NEUTRAL_130,,NEUTRAL,0.970907,0.09451263,0.77666795,0.8147378,0.93509007
B_NEUTRAL_131,,NEUTRAL,0.92390513,0.11741339,0.84625626,0.9037367,0.8742834
B_NEUTRAL_132,,NEUTRAL,0.8593471,0.117123134,0.90574473,0.60691744,0.9938446
B_NEUTRAL_133,,NEUTRAL,0.86899835,0.105509244,0.75243247,0.8594653,0.98017955
B_NEUTRAL_134,,NEUTRAL,0.6208829,0.6997062,0.7473241,0.7310372,0.45145932
B_NEUTRAL_135,,NEUTRAL,0.7487805,0.7709037,0.900556,0.74165475,0.1498079
B_NEUTRAL_137,,NEUTRAL,0.7150672,0.79679525,0.65586686,0.7048176,0.520224
B_NEUTRAL_136,,NEUTRAL,0.7893477,0.5451781,0.61863464,0.40230554,0.8566412
B_NEUTRAL_138,,NEUTRAL,0.702904,0.4941246,0.5650585,0.5201288,0.67634004
B_NEUTRAL_139,,NEUTRAL,0.835237,0.25660083,0.6630002,0.7053926,0.8806383
B_NEUTRAL_140,,NEUTRAL,0.8481761,0.32412598,0.7620715,0.69785166,0.80943084
B_NEUTRAL_141,,NEUTRAL,0.83074105,0.6578319,0.8205745,0.6245143,0.71324974
B_NEUTRAL_142,,NEUTRAL,0.9368293,0.56011575,0.83684784,0.7015176,0.8622914
B_NEUTRAL_143,,NEUTRAL,0.41665584,0.73782843,0.4749278,0.46587828,0.5903842
B_NEUTRAL_148,,NEUTRAL,0.79462403,0.6199492,0.9154188,0.5123374,0.5182071
B_NEUTRAL_144,,NEUTRAL,0.9015012,0.4594081,0.80253637,0.7843374,0.52927965
B_NEUTRAL_145,,NEUTRAL,0.4651481,0.5949877,0.79673964,0.74079484,0.81245977
B_NEUTRAL_146,,NEUTRAL,0.4188444,0.75572,0.5381461,0.44596675,0.76360625
B_NEUTRAL_147,,NEUTRAL,0.75249106,0.8225932,0.59894896,0.5255545,0.5155458
B_NEUTRAL_149,,NEUTRAL,0.8967798,0.70334566,0.8565512,0.78027225,0.4569309
B_NEUTRAL_150,,NEUTRAL,0.8009586,0.62296927,0.82874364,0.664552,0.3395028
B_NEUTRAL_152,,NEUTRAL,0.79141945,0.51237726,0.78532916,0.53359514,0.83637077
B_NEUTRAL_154,,NEUTRAL,0.7116895,0.32858077,0.7809165,0.263081,0.9470012
B_NEUTRAL_153,,NEUTRAL,0.612794,0.59436244,0.7238068,0.24846219,0.5961367
B_NEUTRAL_151,,NEUTRAL,0.8322286,0.8700529,0.86054224,0.5864889,0.1740075
B_NEUTRAL_156,,NEUTRAL,0.76234096,0.55429584,0.5822191,0.68169206,0.52414346
B_NEUTRAL_155,,NEUTRAL,0.7697829,0.35643026,0.68153703,0.6068936,0.800986
B_NEUTRAL_157,,NEUTRAL,0.49794847,0.8492512,0.7275182,0.65242046,0.29879752
B_NEUTRAL_158,,NEUTRAL,0.7468256,0.4939936,0.79982543,0.42823163,0.8389033
B_NEUTRAL_159,,NEUTRAL,0.51831126,0.70781094,0.6426908,0.62167144,0.2242986
B_NEUTRAL_161,,NEUTRAL,0.8356528,0.48968536,0.41869715,0.7849977,0.8751466
B_NEUTRAL_160,,NEUTRAL,0.5189196,0.57227474,0.47377568,0.37937462,0.8718503
B_NEUTRAL_162,,NEUTRAL,0.6638366,0.5589006,0.6579242,0.53012884,0.8065695
B_NEUTRAL_163,,NEUTRAL,0.7840682,0.22651647,0.8641724,0.6583123,0.9268422
B_NEUTRAL_169,,NEUTRAL,0.7573608,0.21237636,0.5699136,0.6412833,0.94259316
B_NEUTRAL_164,,NEUTRAL,0.94384825,0.27133256,0.8403203,0.8054616,0.60243607
B_NEUTRAL_165,,NEUTRAL,0.613339,0.6530232,0.78867507,0.6014928,0.49784172
B_NEUTRAL_166,,NEUTRAL,0.49991667,0.44616115,0.5660581,0.53233355,0.6229567
B_NEUTRAL_167,,NEUTRAL,0.9248907,0.12934905,0.8064852,0.64302766,0.99591064
B_NEUTRAL_170,,NEUTRAL,0.56748843,0.44479823,0.6199541,0.5223689,0.7699303
B_NEUTRAL_168,,NEUTRAL,0.8617115,0.6970018,0.73658705,0.7474896,0.8061287
B_NEUTRAL_175,,NEUTRAL,0.76197463,0.7879991,0.7165891,0.47205883,0.22184126
B_NEUTRAL_173,,NEUTRAL,0.87112314,0.559329,0.88926005,0.34280267,0.9256676
B_NEUTRAL_172,,NEUTRAL,0.49019688,0.27196714,0.3394775,0.59521127,0.642665
B_NEUTRAL_171,,NEUTRAL,0.72448015,0.41920412,0.7173854,0.54270935,0.43936744
B_NEUTRAL_174,,NEUTRAL,0.81185704,0.707176,0.68226314,0.4056274,0.58744895
B_NEUTRAL_176,,NEUTRAL,0.92369956,0.35038745,0.88822705,0.5730587,0.756795
B_NEUTRAL_178,,NEUTRAL,0.7832673,0.46406665,0.7215546,0.6092435,0.6648773
B_NEUTRAL_177,,NEUTRAL,0.63191915,0.29680964,0.8048487,0.38684863,0.89716434
B_NEUTRAL_179,,NEUTRAL,0.77829903,0.34286454,0.69892067,0.48648915,0.9099825
B_NEUTRAL_183,,NEUTRAL,0.71080893,0.5612834,0.8179716,0.7140898,0.8268827
B_NEUTRAL_180,,NEUTRAL,0.7333305,0.46603015,0.8315962,0.6595694,0.90355635
B_NEUTRAL_181,,NEUTRAL,0.76410466,0.46535394,0.8817104,0.69481826,0.61249506
B_NEUTRAL_182,,NEUTRAL,0.7593193,0.26351902,0.77917796,0.6463484,0.8549441
B_NEUTRAL_184,,NEUTRAL,0.5024098,0.4663732,0.48439616,0.29058695,0.8655633
B_NEUTRAL_185,,NEUTRAL,0.726301,0.50179243,0.6240635,0.7153484,0.7911347
B_NEUTRAL_186,,NEUTRAL,0.72755325,0.64202213,0.64126277,0.66748166,0.5289907
B_NEUTRAL_188,,NEUTRAL,0.36256272,0.48497394,0.7412859,0.46655482,0.660973
B_NEUTRAL_187,,NEUTRAL,0.7532965,0.3778224,0.43596008,0.4210775,0.8831374
B_NEUTRAL_190,,NEUTRAL,0.74189395,0.76501954,0.7693437,0.63899434,0.33565435
B_NEUTRAL_192,,NEUTRAL,0.52898943,0.37494698,0.758049,0.6126121,0.79366213
B_NEUTRAL_191,,NEUTRAL,0.84879744,0.5943515,0.7910837,0.6000339,0.7504356
B_NEUTRAL_189,,NEUTRAL,0.87344813,0.1700627,0.6266133,0.7760703,0.9848556
B_NEUTRAL_194,,NEUTRAL,0.69511974,0.20285767,0.6172768,0.76242304,0.50076085
B_NEUTRAL_193,,NEUTRAL,0.7247501,0.759243,0.7079962,0.46990332,0.3296804
B_NEUTRAL_199,,NEUTRAL,0.9362147,0.2078134,0.92859715,0.7014405,0.920213
B_NEUTRAL_198,,NEUTRAL,0.63940185,0.79171497,0.7543681,0.7042142,0.5158638
B_NEUTRAL_195,,NEUTRAL,0.7680067,0.86533666,0.86431086,0.59308463,0.17491111
B_NEUTRAL_196,,NEUTRAL,0.64282405,0.31258816,0.83295524,0.75875604,0.28656662
B_NEUTRAL_197,,NEUTRAL,0.78447443,0.50085217,0.6680704,0.22828713,0.7938565
B_NEUTRAL_200,,NEUTRAL,0.7317381,0.2625211,0.5873281,0.4854342,0.9780806
B_NEUTRAL_202,,NEUTRAL,0.8335954,0.38004795,0.7424358,0.7344814,0.64752793
B_NEUTRAL_201,,NEUTRAL,0.84859174,0.5058852,0.8570836,0.7462803,0.36021465
B_NEUTRAL_204,,NEUTRAL,0.7333956,0.5287189,0.66246474,0.5195745,0.42234117
B_NEUTRAL_203,,NEUTRAL,0.8476018,0.51387936,0.85499936,0.49437112,0.9468716
B_NEUTRAL_205,,NEUTRAL,0.8734526,0.45697948,0.7386765,0.46114007,0.9380455
B_NEUTRAL_206,,NEUTRAL,0.80589163,0.3790915,0.5451447,0.28841072,0.7069468
B_NEUTRAL_207,,NEUTRAL,0.9601009,0.5631443,0.95774776,0.53185236,0.9348363
B_NEUTRAL_208,,NEUTRAL,0.8841319,0.26171035,0.7413255,0.41299838,0.6821429
B_NEUTRAL_209,,NEUTRAL,0.12662983,0.39989567,0.60494363,0.48634335,0.19076478
B_NEUTRAL_210,,NEUTRAL,0.49363893,0.76882863,0.31374636,0.22823739,0.57400006
B_NEUTRAL_214,,NEUTRAL,0.816207,0.44781867,0.7741983,0.44296953,0.87896085
B_NEUTRAL_211,,NEUTRAL,0.89183736,0.38712633,0.49584755,0.64272165,0.7809419
B_NEUTRAL_213,,NEUTRAL,0.45259902,0.7212496,0.48551822,0.505293,0.66249883
B_NEUTRAL_212,,NEUTRAL,0.75092494,0.27650794,0.67843926,0.7740646,0.970831
B_NEUTRAL_216,,NEUTRAL,0.6456727,0.41282696,0.70041156,0.5759041,0.96183604
B_NEUTRAL_215,,NEUTRAL,0.8892861,0.5940824,0.5334745,0.5054191,0.48551884
B_NEUTRAL_218,,NEUTRAL,0.6430892,0.87227196,0.69552433,0.40597117,0.46232012
B_NEUTRAL_217,,NEUTRAL,0.74161696,0.4431101,0.5076924,0.44557562,0.4159009
B_NEUTRAL_223,,NEUTRAL,0.9416468,0.45997235,0.8762131,0.8612221,0.42749065
B_NEUTRAL_220,,NEUTRAL,0.716425,0.5682538,0.75140315,0.70037305,0.59337616
B_NEUTRAL_219,,NEUTRAL,0.6758943,0.42560723,0.5889122,0.3115703,0.66214013
B_NEUTRAL_224,,NEUTRAL,0.65426075,0.4586097,0.6228891,0.5160099,0.90739703
B_NEUTRAL_226,,NEUTRAL,0.76088595,0.6002309,0.84608525,0.6032612,0.567787
B_NEUTRAL_225,,NEUTRAL,0.78796846,0.57368994,0.6839696,0.41217116,0.6421008
B_NEUTRAL_221,,NEUTRAL,0.6036765,0.7116007,0.42982328,0.64742583,0.3955344
B_NEUTRAL_222,,NEUTRAL,0.54490995,0.3822059,0.82466745,0.83197606,0.15364772
B_NEUTRAL_227,,NEUTRAL,0.9063395,0.13297473,0.75681585,0.7320503,0.9843715
B_NEUTRAL_228,,NEUTRAL,0.8289316,0.5326823,0.5536878,0.5460544,0.6952443
B_NEUTRAL_229,,NEUTRAL,0.8475657,0.2391926,0.94123054,0.6865094,0.47575697
B_NEUTRAL_230,,NEUTRAL,0.6836776,0.8923298,0.8435466,0.7204345,0.23683801
B_NEUTRAL_233,,NEUTRAL,0.89172447,0.38042346,0.8562044,0.4590913,0.83563757
B_NEUTRAL_232,,NEUTRAL,0.42091548,0.43625093,0.5431717,0.49994397,0.32304615
B_NEUTRAL_231,,NEUTRAL,0.25106156,0.5639984,0.55684346,0.5780694,0.38868874
B_NEUTRAL_234,,NEUTRAL,0.68091166,0.3611667,0.43196878,0.72577906,0.786641
B_NEUTRAL_235,,NEUTRAL,0.80143213,0.07210642,0.9701691,0.6012178,0.9922855
B_NEUTRAL_236,,NEUTRAL,0.64279115,0.79114914,0.24347201,0.4474941,0.5525266
B_NEUTRAL_237,,NEUTRAL,0.61447024,0.76185036,0.6970045,0.48882014,0.40459222
B_NEUTRAL_238,,NEUTRAL,0.77613753,0.6147677,0.80246514,0.6017393,0.34375417
B_NEUTRAL_239,,NEUTRAL,0.6710727,0.7007838,0.50093913,0.63808185,0.13653208
B_NEUTRAL_242,,NEUTRAL,0.62868035,0.3193102,0.5249447,0.34181303,0.8829566
B_NEUTRAL_240,,NEUTRAL,0.6949515,0.49002108,0.45231974,0.6122049,0.6423067
B_NEUTRAL_243,,NEUTRAL,0.81870335,0.41747054,0.5541383,0.46585953,0.85116345
B_NEUTRAL_241,,NEUTRAL,0.66026944,0.51515245,0.870358,0.67655176,0.7234716
B_NEUTRAL_245,,NEUTRAL,0.45061135,0.2600634,0.59958553,0.8018742,0.7438953
B_NEUTRAL_246,,NEUTRAL,0.8037272,0.6872182,0.56969595,0.3593961,0.58641255
B_NEUTRAL_247,,NEUTRAL,0.5129932,0.5664638,0.61431223,0.52550423,0.18624075
B_NEUTRAL_244,,NEUTRAL,0.7892319,0.518522,0.8029679,0.45638,0.8615629
B_NEUTRAL_249,,NEUTRAL,0.7643126,0.46665338,0.9116776,0.43056542,0.83023673
B_NEUTRAL_248,,NEUTRAL,0.74046576,0.68434614,0.8814075,0.5291094,0.607524
B_cAGR_LOW_000_ap20260528195943,cAGR,LOW,0.79674417,0.8158984,0.48157114,0.62546587,0.7321874
B_cAGR_HIGH_000_ap20260528195943,cAGR,HIGH,0.8595013,0.0831155,0.7997326,0.91394323,0.29498398
B_cNEU_LOW_000_ap20260528195943,cNEU,LOW,0.8748227,0.2641267,0.89762086,0.67533946,0.7765821
B_cEXT_LOW_000_ap20260528195943,cEXT,LOW,0.4587937,0.51248103,0.5136981,0.69389,0.86891305
B_cEXT_HIGH_000_ap20260528195943,cEXT,HIGH,0.75182724,0.35700727,0.6718708,0.6135168,0.6645434
B_cCON_HIGH_000_ap20260528195943,cCON,HIGH,0.7880177,0.4545802,0.8363062,0.6755966,0.4813251
B_cNEU_HIGH_000_ap20260528195943,cNEU,HIGH,0.7268155,0.80042243,0.7641277,0.61475503,0.29198194
B_cCON_LOW_000_ap20260528195943,cCON,LOW,0.44485426,0.7156837,0.38347283,0.733867,0.42646858
B_cOPN_LOW_000_ap20260528195943,cOPN,LOW,0.55447465,0.42783663,0.43116307,0.65754884,0.87280416
B_cOPN_HIGH_000_ap20260528195943,cOPN,HIGH,0.64462745,0.19468713,0.8983779,0.48616952,0.9244728
B_NEUTRAL_000_ap20260528195943,,NEUTRAL,0.5727046,0.569763,0.5161466,0.6808493,0.93127537
B_cEXT_LOW_000_ap20260528200215,cEXT,LOW,0.7399609,0.3832376,0.72939456,0.55854285,0.8661111
B_cAGR_HIGH_000_ap20260528200215,cAGR,HIGH,0.908392,0.16738126,0.8797116,0.87022716,0.3543637
B_cCON_LOW_000_ap20260528200215,cCON,LOW,0.67986834,0.5688183,0.43583396,0.416801,0.3420391
B_cNEU_LOW_000_ap20260528200215,cNEU,LOW,0.92368215,0.2791923,0.95275354,0.765737,0.41961154
B_cEXT_HIGH_000_ap20260528200215,cEXT,HIGH,0.9717159,0.37556675,0.93470246,0.8059505,0.6239643
B_cAGR_LOW_000_ap20260528200215,cAGR,LOW,0.5307755,0.9372969,0.40966773,0.46224466,0.49187797
B_cCON_HIGH_000_ap20260528200215,cCON,HIGH,0.9086659,0.56945413,0.8203486,0.7413106,0.35026744
B_cNEU_HIGH_000_ap20260528200215,cNEU,HIGH,0.66699946,0.8121228,0.7476236,0.5475236,0.32683155
B_cOPN_LOW_000_ap20260528200215,cOPN,LOW,0.6711746,0.21504113,0.73121506,0.8401967,0.64269763
B_cOPN_HIGH_000_ap20260528200215,cOPN,HIGH,0.66332215,0.355999,0.7683628,0.60012996,0.6885604
B_NEUTRAL_000_ap20260528200215,,NEUTRAL,0.6477678,0.40549532,0.7891483,0.5756511,0.49837992
