essay_id,prompted_trait,prompted_level,score_openness,score_conscientiousness,score_extraversion,score_agreeableness,score_neuroticism
B_rv_agreeableness_HIGH_105_labelonly,agreeableness,HIGH,-0.2747347,-0.413447,-0.6838365,-0.34821722,0.37802678
B_rv_agreeableness_HIGH_108_labelonly,agreeableness,HIGH,-0.38130838,-0.39560246,-0.98206097,-0.5170059,0.11036205
B_rv_agreeableness_HIGH_110_labelonly,agreeableness,HIGH,-0.32482836,-0.4453875,-0.8668675,-0.38071406,0.3940445
B_rv_agreeableness_HIGH_111_labelonly,agreeableness,HIGH,-0.5443682,-0.8221864,-0.829242,-0.6031369,0.2761729
B_rv_agreeableness_HIGH_113_labelonly,agreeableness,HIGH,-0.6656002,-0.72515297,-1.0484506,-0.6078382,0.430541
B_rv_agreeableness_HIGH_115_labelonly,agreeableness,HIGH,-0.20268211,-0.35359907,-0.7308586,-0.34006053,0.4194048
B_rv_agreeableness_HIGH_114_labelonly,agreeableness,HIGH,-0.20944956,-0.40750837,-0.60916954,-0.3495613,0.4392899
B_rv_agreeableness_HIGH_112_labelonly,agreeableness,HIGH,-0.9401337,-0.8891144,-1.202937,-1.0310588,0.5000941
B_rv_agreeableness_HIGH_116_labelonly,agreeableness,HIGH,-0.28230143,-0.48522434,-0.87963825,-0.6177882,0.43173534
B_rv_agreeableness_HIGH_117_labelonly,agreeableness,HIGH,-0.9263834,-0.995602,-1.2031382,-0.90765524,0.5804798
B_rv_agreeableness_HIGH_106_labelonly,agreeableness,HIGH,-0.27312422,-0.5615603,-0.9090908,-0.46954772,0.28344923
B_rv_agreeableness_HIGH_120_labelonly,agreeableness,HIGH,-0.521839,-0.28794733,-0.98568755,-0.41321722,0.43039957
B_rv_agreeableness_HIGH_118_labelonly,agreeableness,HIGH,-0.3997983,-0.51454496,-0.6807586,-0.44869456,0.45212057
B_rv_agreeableness_HIGH_121_labelonly,agreeableness,HIGH,-1.1329803,-1.157718,-1.5225806,-1.0748277,0.6433234
B_rv_agreeableness_HIGH_119_labelonly,agreeableness,HIGH,-0.30308396,-0.5471005,-1.0318079,-0.68971986,0.098177835
B_rv_agreeableness_HIGH_124_labelonly,agreeableness,HIGH,-0.17331809,-0.38361102,-0.6389899,-0.27236927,0.38792908
B_rv_agreeableness_LOW_000_labelonly,agreeableness,LOW,-0.10373878,-0.08961469,-0.50898594,-0.40612736,0.2920329
B_rv_agreeableness_HIGH_123_labelonly,agreeableness,HIGH,-0.9524913,-0.9037612,-1.0591677,-1.0176523,0.50386876
B_rv_agreeableness_HIGH_122_labelonly,agreeableness,HIGH,-0.19737701,-0.35176364,-0.5595791,-0.24521461,0.22010289
B_rv_agreeableness_LOW_002_labelonly,agreeableness,LOW,-0.13957481,-0.12846223,-0.47953564,-0.081754275,0.1601579
B_rv_agreeableness_LOW_001_labelonly,agreeableness,LOW,-0.4487248,-0.61840606,-0.89454377,-0.59836,0.5582805
B_rv_agreeableness_LOW_006_labelonly,agreeableness,LOW,-0.21528953,-0.14950365,-0.71332073,-0.4552664,0.28338972
B_rv_agreeableness_LOW_004_labelonly,agreeableness,LOW,-0.30410856,-0.3953011,-0.94474345,-0.41855174,0.29927772
B_rv_agreeableness_LOW_003_labelonly,agreeableness,LOW,-0.42295215,-0.5228313,-0.8926279,-0.6443762,0.2792438
B_rv_agreeableness_LOW_009_labelonly,agreeableness,LOW,-0.2641574,-0.2732674,-0.6096471,-0.40603483,0.43501905
B_rv_agreeableness_LOW_007_labelonly,agreeableness,LOW,-0.44823575,-0.3900174,-0.60364896,-0.60150516,0.44280234
B_rv_agreeableness_LOW_010_labelonly,agreeableness,LOW,-0.036561184,-0.27448308,-0.52469033,-0.24534293,0.37147585
B_rv_agreeableness_LOW_005_labelonly,agreeableness,LOW,-0.40614355,-0.61177164,-0.9617386,-0.6064283,0.47720432
B_rv_agreeableness_LOW_008_labelonly,agreeableness,LOW,-0.049969427,-0.18951118,-0.5712346,-0.30207983,0.18410009
B_rv_agreeableness_LOW_011_labelonly,agreeableness,LOW,-0.51139104,-0.65128505,-0.8242653,-0.69538635,0.4672263
B_rv_agreeableness_LOW_012_labelonly,agreeableness,LOW,-0.52144045,-0.75432014,-0.9270681,-0.7383369,0.51392645
B_rv_agreeableness_LOW_014_labelonly,agreeableness,LOW,-0.41369376,-0.4738986,-0.64234954,-0.49496493,0.3424867
B_rv_agreeableness_LOW_019_labelonly,agreeableness,LOW,-0.17666478,-0.19895029,-0.48954347,-0.27751896,0.18260793
B_rv_agreeableness_LOW_017_labelonly,agreeableness,LOW,-0.40502295,-0.2900357,-0.83097154,-0.42185977,0.29454416
B_rv_agreeableness_LOW_013_labelonly,agreeableness,LOW,-0.6864573,-0.7458035,-0.9562686,-0.9005219,0.40952292
B_rv_agreeableness_LOW_020_labelonly,agreeableness,LOW,-0.35230038,-0.55945975,-0.7132402,-0.40292287,0.32130632
B_rv_agreeableness_LOW_016_labelonly,agreeableness,LOW,-0.24167816,-0.39234483,-0.6484805,-0.40713945,0.28228495
B_rv_agreeableness_LOW_015_labelonly,agreeableness,LOW,-0.3100094,-0.59348226,-0.7978808,-0.24426118,0.23744085
B_rv_agreeableness_LOW_018_labelonly,agreeableness,LOW,-0.46959656,-0.61628944,-0.76285034,-0.6577549,0.47068676
B_rv_agreeableness_LOW_021_labelonly,agreeableness,LOW,-0.0037308265,-0.31658006,-0.5737197,-0.2802371,0.29187158
B_rv_agreeableness_LOW_023_labelonly,agreeableness,LOW,-0.38205802,-0.5000927,-0.8304095,-0.46547198,0.3505465
B_rv_agreeableness_LOW_024_labelonly,agreeableness,LOW,-0.20248751,-0.26467943,-0.65951914,-0.3179077,0.28130302
B_rv_agreeableness_LOW_022_labelonly,agreeableness,LOW,-0.44151846,-0.55780435,-0.821421,-0.53692967,0.49763802
B_rv_agreeableness_LOW_026_labelonly,agreeableness,LOW,-0.03900183,-0.22609568,-0.5103297,-0.46025655,0.30276966
B_rv_agreeableness_LOW_025_labelonly,agreeableness,LOW,-0.45734575,-0.4778967,-0.76270175,-0.8103321,0.49591988
B_rv_agreeableness_LOW_028_labelonly,agreeableness,LOW,-0.36078084,-0.54092777,-0.7435303,-0.821017,0.5109246
B_rv_agreeableness_LOW_031_labelonly,agreeableness,LOW,-0.3439326,-0.6333144,-0.8455878,-0.8061609,0.5437173
B_rv_agreeableness_LOW_029_labelonly,agreeableness,LOW,-0.38013217,-0.41291696,-0.9136743,-0.45649803,0.3794328
B_rv_agreeableness_LOW_032_labelonly,agreeableness,LOW,-0.18346934,-0.27777836,-0.61798793,-0.48762465,0.18198232
B_rv_agreeableness_LOW_030_labelonly,agreeableness,LOW,-0.20760243,-0.20729303,-0.68924165,-0.50102633,0.34571964
B_rv_agreeableness_LOW_034_labelonly,agreeableness,LOW,-0.420114,-0.3789891,-0.7768025,-0.4843384,0.46304527
B_rv_agreeableness_LOW_036_labelonly,agreeableness,LOW,-0.2609568,-0.32528585,-0.73391265,-0.6241803,0.42823836
B_rv_agreeableness_LOW_033_labelonly,agreeableness,LOW,-0.4614456,-0.5715551,-0.82273203,-0.42815867,0.36262336
B_rv_agreeableness_LOW_037_labelonly,agreeableness,LOW,-0.3289845,-0.33294034,-0.6269419,-0.40508452,0.25256345
B_rv_agreeableness_LOW_035_labelonly,agreeableness,LOW,-0.39189377,-0.5833672,-0.77278584,-0.6446685,0.39486435
B_rv_agreeableness_LOW_039_labelonly,agreeableness,LOW,-0.083960466,-0.15993473,-0.5256843,-0.12931034,0.3050682
B_rv_agreeableness_LOW_038_labelonly,agreeableness,LOW,-0.62984204,-0.7467759,-0.92539394,-0.83350456,0.5708465
B_rv_agreeableness_LOW_040_labelonly,agreeableness,LOW,-0.47431132,-0.45654172,-0.9146839,-0.62493145,0.3981751
B_rv_agreeableness_LOW_042_labelonly,agreeableness,LOW,-0.4525273,-0.3531633,-0.6563418,-0.68806696,0.52372766
B_rv_agreeableness_LOW_046_labelonly,agreeableness,LOW,-0.5285072,-0.5781594,-0.9071904,-0.6136732,0.31967893
B_rv_agreeableness_LOW_044_labelonly,agreeableness,LOW,-0.4328325,-0.53877336,-0.6736848,-0.61102235,0.44804215
B_rv_agreeableness_LOW_045_labelonly,agreeableness,LOW,-0.3005879,-0.26982927,-0.71053535,-0.3956385,0.30463678
B_rv_agreeableness_LOW_048_labelonly,agreeableness,LOW,-0.502217,-0.48537713,-0.82288975,-0.6102397,0.3560661
B_rv_agreeableness_LOW_049_labelonly,agreeableness,LOW,-0.3744923,-0.4234864,-0.7985349,-0.5929595,0.50128925
B_rv_agreeableness_LOW_050_labelonly,agreeableness,LOW,0.16022831,-0.19643538,-0.28774092,0.0198976,0.2584612
B_rv_agreeableness_LOW_051_labelonly,agreeableness,LOW,-0.5161699,-0.67656755,-0.8748213,-0.4581665,0.5178696
B_rv_agreeableness_LOW_052_labelonly,agreeableness,LOW,-0.62304777,-0.62280226,-0.8019289,-0.7478103,0.43213245
B_rv_agreeableness_LOW_053_labelonly,agreeableness,LOW,-0.60353905,-0.65131557,-0.9652017,-0.797498,0.5446393
B_rv_agreeableness_LOW_047_labelonly,agreeableness,LOW,-0.21273145,-0.37846956,-0.6322257,-0.5971678,0.37372306
B_rv_agreeableness_LOW_054_labelonly,agreeableness,LOW,-0.6131434,-0.7206,-0.9877859,-0.81783235,0.28454992
B_rv_agreeableness_LOW_027_labelonly,agreeableness,LOW,-0.33367488,-0.38249826,-0.5352356,-0.557921,0.38028565
B_rv_agreeableness_LOW_041_labelonly,agreeableness,LOW,-0.5394889,-0.53831315,-0.8250609,-0.51961946,0.3812484
B_rv_agreeableness_LOW_043_labelonly,agreeableness,LOW,-0.10166896,-0.14585069,-0.49665517,-0.29497203,0.21837065
B_rv_agreeableness_LOW_055_labelonly,agreeableness,LOW,-0.4072783,-0.32675323,-0.8067929,-0.7138914,0.54615915
B_rv_agreeableness_LOW_056_labelonly,agreeableness,LOW,0.08097584,-0.06949671,-0.45638812,-0.20931013,0.20010994
B_rv_agreeableness_LOW_058_labelonly,agreeableness,LOW,-0.44465747,-0.45493996,-0.8706861,-0.42928645,0.30484942
B_rv_agreeableness_LOW_057_labelonly,agreeableness,LOW,-0.1288738,-0.15343592,-0.46992868,-0.3343804,0.3238361
B_rv_agreeableness_LOW_060_labelonly,agreeableness,LOW,-0.15900865,-0.28723,-0.55982864,-0.3012586,0.20179284
B_rv_agreeableness_LOW_062_labelonly,agreeableness,LOW,-0.22296834,-0.2421936,-0.56750447,-0.3321683,0.24309829
B_rv_agreeableness_LOW_059_labelonly,agreeableness,LOW,-0.5782037,-0.7005484,-0.824822,-0.66898525,0.50169665
B_rv_agreeableness_LOW_063_labelonly,agreeableness,LOW,-0.32075444,-0.3110063,-0.849799,-0.42133602,0.29954118
B_rv_agreeableness_LOW_064_labelonly,agreeableness,LOW,-0.16492055,-0.3661227,-0.6742498,-0.3807686,0.28236255
B_rv_agreeableness_LOW_066_labelonly,agreeableness,LOW,-0.4969724,-0.5433465,-0.7421487,-0.37735072,0.3629468
B_rv_agreeableness_LOW_067_labelonly,agreeableness,LOW,-0.5253404,-0.593873,-0.8667903,-0.79188657,0.47097832
B_rv_agreeableness_LOW_068_labelonly,agreeableness,LOW,-0.5108274,-0.51168543,-0.90194327,-0.7287293,0.5290259
B_rv_agreeableness_LOW_065_labelonly,agreeableness,LOW,-0.3190461,-0.3247656,-0.599307,-0.37750423,0.35314736
B_rv_agreeableness_LOW_071_labelonly,agreeableness,LOW,-0.3727993,-0.47690666,-0.7605788,-0.46472374,0.5368881
B_rv_agreeableness_LOW_069_labelonly,agreeableness,LOW,-0.7843097,-0.8907857,-1.0090188,-0.9851691,0.4735541
B_rv_agreeableness_LOW_072_labelonly,agreeableness,LOW,-0.36048833,-0.652513,-0.9151816,-0.66416264,0.4070765
B_rv_agreeableness_LOW_073_labelonly,agreeableness,LOW,-0.43073785,-0.3780508,-0.75565094,-0.5660727,0.45229638
B_rv_agreeableness_LOW_074_labelonly,agreeableness,LOW,-0.6799947,-0.8227172,-1.0622067,-0.53457415,0.43970698
B_rv_agreeableness_LOW_076_labelonly,agreeableness,LOW,-0.4884151,-0.6821828,-0.8495856,-0.7174629,0.51718426
B_rv_agreeableness_LOW_077_labelonly,agreeableness,LOW,-0.49947935,-0.6811725,-0.87666166,-0.25832716,0.361764
B_rv_agreeableness_LOW_075_labelonly,agreeableness,LOW,-0.3169904,-0.49078786,-0.91920304,-0.36469,0.36579543
B_rv_agreeableness_LOW_080_labelonly,agreeableness,LOW,-0.45858625,-0.47291547,-0.87004393,-0.6530705,0.32225293
B_rv_agreeableness_LOW_079_labelonly,agreeableness,LOW,-0.5513576,-0.6369449,-0.8948398,-0.7051543,0.55265135
B_rv_agreeableness_LOW_061_labelonly,agreeableness,LOW,-0.6483932,-0.87894595,-1.0499073,-0.7865815,0.48326147
B_rv_agreeableness_LOW_081_labelonly,agreeableness,LOW,-0.65563214,-0.7411784,-0.9663661,-0.600685,0.40122578
B_rv_agreeableness_LOW_078_labelonly,agreeableness,LOW,-0.21503192,-0.3396727,-0.65049785,-0.3202247,0.33385745
B_rv_agreeableness_LOW_084_labelonly,agreeableness,LOW,-0.5122137,-0.59599,-0.95444435,-0.61474377,0.5675439
B_rv_agreeableness_LOW_082_labelonly,agreeableness,LOW,-0.2612733,-0.3037723,-0.67066425,-0.7020397,0.47281364
B_rv_agreeableness_LOW_070_labelonly,agreeableness,LOW,-0.5426113,-0.5448951,-0.6854076,-0.8275415,0.46830794
B_rv_agreeableness_LOW_085_labelonly,agreeableness,LOW,-0.23958954,-0.33938414,-0.78260523,-0.4604236,0.31367132
B_rv_agreeableness_LOW_086_labelonly,agreeableness,LOW,-0.23647173,-0.39481282,-0.5186532,-0.6076659,0.28870407
B_rv_agreeableness_LOW_083_labelonly,agreeableness,LOW,-0.2117214,-0.47314507,-0.5837124,-0.34595403,0.29649863
B_rv_agreeableness_LOW_087_labelonly,agreeableness,LOW,-0.41121015,-0.4927953,-0.8742286,-0.48133078,0.2594785
B_rv_agreeableness_LOW_091_labelonly,agreeableness,LOW,0.040000543,0.03359874,-0.2844343,-0.30035165,0.16932468
B_rv_agreeableness_LOW_088_labelonly,agreeableness,LOW,-0.59765154,-0.59665835,-0.983437,-0.81734455,0.6281298
B_rv_agreeableness_LOW_092_labelonly,agreeableness,LOW,-0.0803036,-0.2266693,-0.53279155,-0.33905593,0.31875315
B_rv_agreeableness_LOW_094_labelonly,agreeableness,LOW,-0.33156916,-0.65758634,-0.76799315,-0.28548208,0.3153672
B_rv_agreeableness_LOW_093_labelonly,agreeableness,LOW,-0.79434156,-0.73891854,-1.1456261,-0.9004872,0.61933476
B_rv_agreeableness_LOW_089_labelonly,agreeableness,LOW,-0.32473156,-0.4905606,-0.82694453,-0.5432159,0.42386645
B_rv_agreeableness_LOW_096_labelonly,agreeableness,LOW,-0.408093,-0.38167924,-0.7190917,-0.5423133,0.38154688
B_rv_agreeableness_LOW_090_labelonly,agreeableness,LOW,0.06686116,-0.09948586,-0.49661595,-0.0962584,0.28022096
B_rv_agreeableness_LOW_095_labelonly,agreeableness,LOW,-0.55411685,-0.5968286,-0.74848765,-0.823486,0.39352253
B_rv_agreeableness_LOW_099_labelonly,agreeableness,LOW,-0.20021608,-0.14447542,-0.57677513,-0.48285428,0.2504073
B_rv_agreeableness_LOW_097_labelonly,agreeableness,LOW,-0.3922316,-0.59175235,-0.8225472,-0.6107497,0.4725375
B_rv_agreeableness_LOW_102_labelonly,agreeableness,LOW,-0.50286096,-0.56256545,-0.92660993,-0.7318827,0.4571186
B_rv_agreeableness_LOW_103_labelonly,agreeableness,LOW,-0.6113241,-0.7831812,-0.98138714,-0.6281814,0.38138768
B_rv_agreeableness_LOW_098_labelonly,agreeableness,LOW,-0.461643,-0.71501136,-0.87151176,-0.58958304,0.46483985
B_rv_agreeableness_LOW_100_labelonly,agreeableness,LOW,-0.2305332,-0.36633545,-0.64224535,-0.3764172,0.2809076
B_rv_agreeableness_LOW_104_labelonly,agreeableness,LOW,-0.7557179,-0.7519714,-1.0272666,-0.74571025,0.59936
B_rv_agreeableness_LOW_105_labelonly,agreeableness,LOW,-0.26347327,-0.53004575,-0.67046624,-0.20855941,0.34253743
B_rv_agreeableness_LOW_106_labelonly,agreeableness,LOW,-0.33729106,-0.4367378,-0.852757,-0.46820292,0.40518275
B_rv_agreeableness_LOW_109_labelonly,agreeableness,LOW,-0.008485788,-0.29547247,-0.4475178,-0.1483391,0.2721099
B_rv_agreeableness_LOW_101_labelonly,agreeableness,LOW,-0.39105543,-0.33094233,-0.83714783,-0.2976227,0.40365916
B_rv_agreeableness_LOW_111_labelonly,agreeableness,LOW,-0.35413796,-0.31622046,-0.7406307,-0.6149317,0.2645636
B_rv_agreeableness_LOW_108_labelonly,agreeableness,LOW,-0.5879305,-0.67677104,-0.89545125,-0.60601556,0.48425594
B_rv_agreeableness_LOW_110_labelonly,agreeableness,LOW,-0.46557447,-0.6031761,-0.836957,-0.50727856,0.39804563
B_rv_agreeableness_LOW_112_labelonly,agreeableness,LOW,-0.2625842,-0.38974732,-0.67037106,-0.43268612,0.37671673
B_rv_agreeableness_LOW_107_labelonly,agreeableness,LOW,-0.6562863,-0.7413535,-0.7903546,-0.6234067,0.51459116
B_rv_agreeableness_LOW_113_labelonly,agreeableness,LOW,-0.26556766,-0.21492654,-0.7016601,-0.3845056,0.3199386
B_rv_agreeableness_LOW_115_labelonly,agreeableness,LOW,-0.41647393,-0.5545515,-0.7698629,-0.6253332,0.4116427
B_rv_agreeableness_LOW_114_labelonly,agreeableness,LOW,-0.48352194,-0.50319505,-0.7871235,-0.6079203,0.45086142
B_rv_agreeableness_LOW_117_labelonly,agreeableness,LOW,-0.5529671,-0.6734547,-1.1531615,-0.6263894,0.41820136
B_rv_agreeableness_LOW_119_labelonly,agreeableness,LOW,-0.46309224,-0.37210184,-0.8511104,-0.7317662,0.52845913
B_rv_agreeableness_LOW_118_labelonly,agreeableness,LOW,-0.116425805,-0.337492,-0.7267088,-0.39776644,0.29700604
B_rv_agreeableness_LOW_122_labelonly,agreeableness,LOW,-0.42356753,-0.5476736,-0.76829207,-0.6622999,0.48204988
B_rv_agreeableness_LOW_116_labelonly,agreeableness,LOW,-0.32362375,-0.45041257,-0.78882223,-0.5633385,0.5074134
B_rv_agreeableness_LOW_120_labelonly,agreeableness,LOW,-0.17940682,-0.43750682,-0.6952739,-0.40301788,0.42739984
B_rv_agreeableness_LOW_121_labelonly,agreeableness,LOW,-0.23865692,-0.3972268,-0.82039934,-0.55390424,0.29654804
B_rv_agreeableness_LOW_124_labelonly,agreeableness,LOW,-0.04050549,-0.0062884865,-0.516465,-0.37927327,0.26614425
B_rv_neuroticism_HIGH_002_labelonly,neuroticism,HIGH,-0.5238849,-0.5320765,-0.8512694,-0.45325565,0.50569665
B_rv_neuroticism_HIGH_000_labelonly,neuroticism,HIGH,-0.12340752,-0.13424498,-0.6421112,-0.31326944,0.30070752
B_rv_neuroticism_HIGH_003_labelonly,neuroticism,HIGH,-0.57757014,-0.74479824,-0.930469,-0.75792015,0.5828998
B_rv_agreeableness_LOW_123_labelonly,agreeableness,LOW,-0.28850874,-0.41888434,-0.81007755,-0.407782,0.34360126
B_rv_neuroticism_HIGH_001_labelonly,neuroticism,HIGH,-0.3024736,-0.32529628,-0.7334563,-0.43890393,0.46270713
B_rv_neuroticism_HIGH_004_labelonly,neuroticism,HIGH,-0.4581279,-0.5778804,-0.8001632,-0.65694034,0.34724995
B_rv_neuroticism_HIGH_005_labelonly,neuroticism,HIGH,-0.44317028,-0.42423964,-0.697661,-0.45748767,0.26151735
B_rv_neuroticism_HIGH_006_labelonly,neuroticism,HIGH,-0.35248432,-0.5107571,-0.79902214,-0.621505,0.46460044
B_rv_neuroticism_HIGH_011_labelonly,neuroticism,HIGH,-0.34029603,-0.4600677,-0.7696886,-0.64581203,0.33268803
B_rv_neuroticism_HIGH_007_labelonly,neuroticism,HIGH,-0.34971714,-0.5070058,-0.81143457,-0.3932479,0.40830937
B_rv_neuroticism_HIGH_010_labelonly,neuroticism,HIGH,-0.44784376,-0.56720436,-0.78856283,-0.61325234,0.48266202
B_rv_neuroticism_HIGH_009_labelonly,neuroticism,HIGH,-0.3813555,-0.5687909,-0.7058312,-0.4769658,0.49593985
B_rv_neuroticism_HIGH_013_labelonly,neuroticism,HIGH,-0.55893123,-0.6331992,-0.75769717,-0.5644074,0.4694884
B_rv_neuroticism_HIGH_012_labelonly,neuroticism,HIGH,-0.40871164,-0.5077699,-0.66834414,-0.55724764,0.5274505
B_rv_neuroticism_HIGH_008_labelonly,neuroticism,HIGH,-0.23013322,-0.48240697,-0.5048521,-0.37727794,0.41755182
B_rv_neuroticism_HIGH_014_labelonly,neuroticism,HIGH,-0.3977755,-0.60418177,-0.7616078,-0.4437869,0.43049365
B_rv_neuroticism_HIGH_017_labelonly,neuroticism,HIGH,-0.28875133,-0.5022311,-0.77252215,-0.56340766,0.44049135
B_rv_neuroticism_HIGH_016_labelonly,neuroticism,HIGH,-0.33331874,-0.63425595,-0.6350302,-0.4759064,0.29669607
B_rv_neuroticism_HIGH_015_labelonly,neuroticism,HIGH,-0.47498766,-0.718266,-0.75114036,-0.6185174,0.43550423
B_rv_neuroticism_HIGH_020_labelonly,neuroticism,HIGH,-0.45927787,-0.6590612,-0.9043612,-0.5155663,0.3385059
B_rv_neuroticism_HIGH_018_labelonly,neuroticism,HIGH,-0.28019384,-0.39382732,-0.7236891,-0.541739,0.4302864
B_rv_neuroticism_HIGH_019_labelonly,neuroticism,HIGH,-0.11130483,-0.33733732,-0.57724994,-0.33068016,0.42217374
B_rv_neuroticism_HIGH_021_labelonly,neuroticism,HIGH,-0.7438983,-0.6280141,-1.0161244,-0.90830624,0.42374524
B_rv_neuroticism_HIGH_027_labelonly,neuroticism,HIGH,-1.1254566,-1.2819437,-1.4373523,-0.9278604,0.75329614
B_rv_neuroticism_HIGH_028_labelonly,neuroticism,HIGH,-0.8494148,-0.86364734,-1.0518471,-0.80051035,0.56799805
B_rv_neuroticism_HIGH_025_labelonly,neuroticism,HIGH,-0.5480227,-0.7833203,-0.95399946,-0.7410815,0.52242374
B_rv_neuroticism_HIGH_023_labelonly,neuroticism,HIGH,-0.4798373,-0.64023614,-0.7596917,-0.6083459,0.5167465
B_rv_neuroticism_HIGH_022_labelonly,neuroticism,HIGH,-0.36703888,-0.55031985,-0.8155269,-0.4211335,0.40531954
B_rv_neuroticism_HIGH_024_labelonly,neuroticism,HIGH,-0.37433538,-0.49270827,-0.753556,-0.5596503,0.5331111
B_rv_neuroticism_HIGH_026_labelonly,neuroticism,HIGH,-0.6686016,-0.7433456,-1.1097002,-0.79564595,0.39134398
B_rv_neuroticism_HIGH_029_labelonly,neuroticism,HIGH,-0.113473095,-0.30324066,-0.568544,-0.30490965,0.22640021
B_rv_neuroticism_HIGH_030_labelonly,neuroticism,HIGH,-0.5781541,-0.5046369,-0.84428734,-0.4824684,0.51553
B_rv_neuroticism_HIGH_035_labelonly,neuroticism,HIGH,-0.039192863,-0.315553,-0.6181034,-0.19487119,0.27554074
B_rv_neuroticism_HIGH_033_labelonly,neuroticism,HIGH,-0.32778195,-0.67842966,-0.75907785,-0.4654418,0.37991247
B_rv_neuroticism_HIGH_034_labelonly,neuroticism,HIGH,-0.69174236,-0.6466398,-1.1786945,-0.67281234,0.44778386
B_rv_neuroticism_HIGH_032_labelonly,neuroticism,HIGH,-0.19067378,-0.51276577,-0.72751456,-0.41691104,0.44187894
B_rv_neuroticism_HIGH_031_labelonly,neuroticism,HIGH,-0.25020757,-0.28341982,-0.5935473,-0.36139217,0.3793631
B_rv_neuroticism_HIGH_037_labelonly,neuroticism,HIGH,-0.6355457,-0.8243104,-0.86647713,-0.78187567,0.4397594
B_rv_neuroticism_HIGH_039_labelonly,neuroticism,HIGH,-0.24384014,-0.40055928,-0.73251086,-0.59359694,0.26682654
B_rv_neuroticism_HIGH_040_labelonly,neuroticism,HIGH,-0.19139633,-0.24455722,-0.82216036,-0.40863898,0.37022394
B_rv_neuroticism_HIGH_041_labelonly,neuroticism,HIGH,-0.48330334,-0.630313,-0.9466966,-0.58013356,0.51182604
B_rv_neuroticism_HIGH_038_labelonly,neuroticism,HIGH,-0.4190281,-0.6153084,-0.6010559,-0.40985557,0.3699213
B_rv_neuroticism_HIGH_044_labelonly,neuroticism,HIGH,-0.16344056,-0.48214328,-0.7003682,-0.30720487,0.31600738
B_rv_neuroticism_HIGH_042_labelonly,neuroticism,HIGH,-0.6163225,-0.67961526,-0.89984274,-0.6514312,0.43381283
B_rv_neuroticism_HIGH_036_labelonly,neuroticism,HIGH,-0.29618266,-0.46067303,-0.711909,-0.30316123,0.3568221
B_rv_neuroticism_HIGH_047_labelonly,neuroticism,HIGH,-0.19450514,-0.5340487,-0.62604326,-0.25740162,0.30583152
B_rv_neuroticism_HIGH_043_labelonly,neuroticism,HIGH,-0.34209687,-0.44775254,-0.77126044,-0.33958325,0.4660942
B_rv_neuroticism_HIGH_046_labelonly,neuroticism,HIGH,-0.18743582,-0.41472703,-0.6255669,-0.28850302,0.331712
B_rv_neuroticism_HIGH_050_labelonly,neuroticism,HIGH,-0.16215697,-0.31412807,-0.5624544,-0.3172187,0.3529802
B_rv_neuroticism_HIGH_049_labelonly,neuroticism,HIGH,-0.6523379,-0.8124639,-0.81266814,-0.7850783,0.46105263
B_rv_neuroticism_HIGH_045_labelonly,neuroticism,HIGH,-0.30578366,-0.5187431,-0.8579622,-0.5885837,0.27212092
B_rv_neuroticism_HIGH_051_labelonly,neuroticism,HIGH,-0.49071896,-0.5680362,-0.7840453,-0.6176569,0.44578317
